,X,Y,objectid,Designação,nome_escola,endereco,bairro,cre,cod_atividade,globalid,cod_microarea,Código da Escola_x,Nome da Escola_x,Média - 6º a 9º ano,Taxa de Aprovação - 2021 - 6º,Taxa de Aprovação - 2021 - 7º,Taxa de Aprovação - 2021 - 8º,Taxa de Aprovação - 2021 - 9º,Indicador de Rendimento (P)_x,Nota SAEB - 2021 - Matemática_x,Nota SAEB - 2021 - Língua Portuguesa_x,Nota SAEB - 2021 - Nota Média Padronizada (N),IDEB 2021 (N x P)_x,Código da Escola_y,Nome da Escola_y,Taxa de Aprovação - 2021 - 1º ao 5º ano,Taxa de Aprovação - 2021 - 1º,Taxa de Aprovação - 2021 - 2º,Taxa de Aprovação - 2021 - 3º,Taxa de Aprovação - 2021 - 4º,Taxa de Aprovação - 2021 - 5º,Indicador de Rendimento (P)_y,Nota SAEB - 2021 - Matemática_y,Nota SAEB - 2021 - Língua Portuguesa_y,Nota Média Padronizada (N),IDEB 2021 (N x P)_y
974,-43.2504022596532,-22.9301974291548,17329.0,209018,Escola Municipal Rodrigo Mello Franco Andrade,"Rua Ernesto de Souza, 153 - Fundos",Andarai,2.0,1.0,{E5BBB01F-F88F-4BCB-892B-1D107E88BC0F},2.16,,,,,,,,,,,,,33068402.0,ESCOLA MUNICIPAL RODRIGO MELLO FRANCO ANDRADE,100.0,100,100,100,100,100.0,1.0,217.25,200.77,5.760409,5.8
975,-43.2549554776076,-22.9268674517294,17330.0,209019,Escola Municipal Afrânio Peixoto,"Rua Ferreira Pontes, 328  ",Andarai,2.0,1.0,{CDBAB87E-8092-4DCA-8D73-1AA91089B041},2.16,,,,,,,,,,,,,33068216.0,ESCOLA MUNICIPAL AFRANIO PEIXOTO,100.0,100,100,100,100,100.0,1.0,236.98,222.47,6.531481,6.5
976,-43.2394923898231,-22.9336118117086,17331.0,208007,Escola Municipal Barão de Itacurussá,"Rua Andrade Neves, 481  ",Tijuca,2.0,1.0,{9DA4BA6F-EFE8-41E5-BC01-19C0388D90FD},2.13,33066981.0,ESCOLA MUNICIPAL BARAO DE ITACURUSSA,99.5,98.2,100.0,100.0,100.0,0.995438,259.02,273.93,5.549167,5.5,33066981.0,ESCOLA MUNICIPAL BARAO DE ITACURUSSA,100.0,100,100,100,100,100.0,1.0,221.0,213.94,6.071428,6.1
977,-43.2581372724777,-22.9479845127512,17333.0,208017,Escola Municipal Araújo Porto Alegre,"Estr. Velha da Tijuca, 181  ",Alto da Boa Vista,2.0,1.0,{B22BE804-FA47-4774-BFBF-6A3DCFAEEDEA},2.11,,,,,,,,,,,,,33066973.0,ESCOLA MUNICIPAL ARAUJO PORTO ALEGRE,100.0,100,100,100,100,100.0,1.0,188.09,168.48,4.616829,4.6
978,-43.2417818408831,-22.9434307809613,17334.0,208011,Escola Municipal Jornalista Brito Broca,"Rua Castelnuovo, S/Nº  ",Tijuca,2.0,1.0,{5F337396-5A59-406C-94DB-7E0110A148C7},2.13,,,,,,,,,,,,,33067112.0,ESCOLA MUNICIPAL JORNALISTA BRITO BROCA,91.4,76.9,92.9,86.5,97.6,100.0,0.899689,189.87,169.23,4.664435,4.2
979,-43.2772496705598,-22.9651510308446,17335.0,208018,Escola Municipal Menezes Vieira,"Rua Boa Vista, 154  ",Alto da Boa Vista,2.0,1.0,{119C4BC2-A899-4C5F-9DFC-436661C441C5},2.11,,,,,,,,,,,,,33067171.0,ESCOLA MUNICIPAL MENEZES VIEIRA,94.8,83.3,92.6,100,100,96.0,0.939486,218.37,202.3,5.809601,5.5
980,-43.3696957534736,-22.948091465713,17336.0,734008,Escola Municipal Joaquim Fontes,"Rua João Mafra, 85  ",Cidade de Deus,7.0,1.0,{8E94AB59-91B9-47F2-B2CF-A5EEC3A4CF15},7.12,,,,,,,,,,,,,33077983.0,ESCOLA MUNICIPAL JOAQUIM FONTES,98.9,100,100,96.6,98.3,98.9,0.987437,179.7,166.77,4.425624,4.4
981,-43.2353450301639,-22.9034960243171,17337.0,107008,Escola Municipal José Moreira da Silva,"Rua dos Eucaliptos, S/Nº  ",Mangueira,1.0,1.0,{A259DFFD-17D7-469C-ABCA-FAF511A35822},1.3,,,,,,,,,,,,,,,,,,,,,,,,,
982,-43.3345352114241,-22.8234058729565,17338.0,514030,Escola Municipal Olimpia do Couto,"Rua Canudos, S/Nº  ",Irajá,5.0,1.0,{9CB7D399-3984-4B80-B957-796DAF19CE18},6.3,,,,,,,,,,,,,33074623.0,ESCOLA MUNICIPAL OLIMPIA DO COUTO,98.9,98.9,100,100,100,93.4,0.983906,197.47,181.5,5.032564,5.0
983,-43.3302549473902,-22.8352652767661,17339.0,514032,Escola Municipal Mendes Viana,"Estr. do Colégio, 940  ",Colégio,5.0,1.0,{3F74A2B7-305D-4C0F-8AFB-31B9E0290EDB},5.4,,,,,,,,,,,,,,,,,,,,,,,,,
984,-43.3517066870203,-22.8455462146798,17340.0,515003,Escola Municipal Olegário Mariano,"Pça. das Esmeraldas, 65  ",Rocha Miranda,5.0,1.0,{55C5F25F-2477-4040-97F3-EC1D948BFDAF},5.11,,,,,,,,,,,,,33074615.0,ESCOLA MUNICIPAL OLEGARIO MARIANO,98.9,100,98.6,99.3,98.1,98.7,0.989357,195.59,181.52,4.99705,4.9
985,-43.351267124968,-22.8456064291498,17341.0,515011,Escola Municipal Embaixador João Neves da Fontoura,"Pça. das Esmeraldas, 23  ",Rocha Miranda,5.0,1.0,{5ECF4067-F9DC-4B1D-BE76-AC5DA2C78261},5.11,,,,,,,,,,,,,,,,,,,,,,,,,
986,-43.3966146375989,-22.8359719298522,17342.0,622007,Escola Municipal Alexandre Farah,"Pça. Vicente de Oliveira Silva, 214  ",Parque Anchieta,6.0,1.0,{19CA0969-62E5-45EE-BDC4-E39511F21E88},6.17,33086850.0,ESCOLA MUNICIPAL ALEXANDRE FARAH,99.1,98,99.1,99.6,99.5,0.990459,255.47,265.28,5.345833,5.3,,,,,,,,,,,,,
987,-43.3723858707494,-22.8080972418925,17343.0,625014,Escola Municipal Alberto José Sampaio,"Rua Inhumay, S/Nº  ",Pavuna,6.0,1.0,{10FCB69E-893F-4999-8353-75E4174B9CC0},6.4,,,,,,,,,,,,,,,,,,,,,,,,,
988,-43.5856778034087,-22.9729591151395,17344.0,1026002,Escola Municipal Monteiro Lobato,"Rua Ibema, S/Nº Mato Alto  ",Guaratiba,10.0,1.0,{9B3A62EB-A4F6-481D-B94D-749591D493F5},10.28,,,,,,,,,,,,,,,,,,,,,,,,,
989,-43.670622654372,-22.9790764317683,17345.0,1026010,Escola Municipal Bertha Lutz,"Rua Gabriel M. Machado, S/Nº - Enseada das Garças",Guaratiba,10.0,1.0,{226E2E97-025E-4D54-8BD2-21FCA14B6AFC},10.24,,,,,,,,,,,,,33082693.0,ESCOLA MUNICIPAL BERTHA LUTZ,100.0,100,100,100,100,100.0,1.0,213.23,203.24,5.7286,5.7
990,-43.4506944932951,-22.8687783076953,17347.0,817050,Escola Municipal Moacyr Padilha,"Rua Gal. Gomes de Castro, 30  ",Padre Miguel,8.0,1.0,{6C9E4392-D52A-4184-9A45-347622019ADC},8.16,,,,,,,,,,,,,33080810.0,ESCOLA MUNICIPAL MOACYR PADILHA,99.8,100,100,98.9,100,100.0,0.99778,195.54,188.43,5.121732,5.1
991,-43.6030956785376,-22.9481324603552,17348.0,1026017,Escola Municipal Giuseppe Melchiori - Padre José,"Estrada do Magarça, 3.323  ",Guaratiba,10.0,1.0,{930F96B4-99E0-440C-8ED7-494ACA4694B2},10.25,,,,,,,,,,,,,33140081.0,ESCOLA MUNICIPAL GIUSEPPE MELCHIORI - PADRE JOSE,100.0,100,100,100,100,100.0,1.0,208.11,196.86,5.51489,5.5
992,-43.6360609259015,-22.986339421524,17349.0,1026018,Escola Municipal Emma D'Avila de Camillis,"Rua Várzea de Palma, S/Nº  ",Guaratiba,10.0,1.0,{BA3BD8A2-6005-4D9C-A761-3B877216C6D4},10.27,,,,,,,,,,,,,33140111.0,ESCOLA MUNICIPAL EMMA DAVILA DE CAMILLIS,99.4,100,100,98.9,98.1,100.0,0.993939,217.36,205.08,5.840872,5.8
